continuity_id,country_id,region_id,old_region_code,new_region_code,boundary_version,valid_from,valid_to,continuity_status,comparison_eligible,notes
"romania_prahova_RO316_2021_2024","romania","romania_prahova","RO316","RO316","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_satu_mare_RO115_2021_2024","romania","romania_satu_mare","RO115","RO115","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_salaj_RO116_2021_2024","romania","romania_salaj","RO116","RO116","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_sibiu_RO126_2021_2024","romania","romania_sibiu","RO126","RO126","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_suceava_RO215_2021_2024","romania","romania_suceava","RO215","RO215","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_teleorman_RO317_2021_2024","romania","romania_teleorman","RO317","RO317","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_timis_RO424_2021_2024","romania","romania_timis","RO424","RO424","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_tulcea_RO225_2021_2024","romania","romania_tulcea","RO225","RO225","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_vaslui_RO216_2021_2024","romania","romania_vaslui","RO216","RO216","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_valcea_RO415_2021_2024","romania","romania_valcea","RO415","RO415","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"romania_vrancea_RO226_2021_2024","romania","romania_vrancea","RO226","RO226","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"slovenia_eastern_slovenia_SI03_2021_2024","slovenia","slovenia_eastern_slovenia","SI03","SI03","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"slovenia_western_slovenia_SI04_2021_2024","slovenia","slovenia_western_slovenia","SI04","SI04","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_burgenland_AT11_2021_2024","austria","austria_burgenland","AT11","AT11","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_carinthia_AT21_2021_2024","austria","austria_carinthia","AT21","AT21","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_lower_austria_AT12_2021_2024","austria","austria_lower_austria","AT12","AT12","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_upper_austria_AT31_2021_2024","austria","austria_upper_austria","AT31","AT31","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_salzburg_AT32_2021_2024","austria","austria_salzburg","AT32","AT32","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_styria_AT22_2021_2024","austria","austria_styria","AT22","AT22","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_tyrol_AT33_2021_2024","austria","austria_tyrol","AT33","AT33","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_vorarlberg_AT34_2021_2024","austria","austria_vorarlberg","AT34","AT34","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"austria_vienna_AT13_2021_2024","austria","austria_vienna","AT13","AT13","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_zagreb_county_HR065_2021_2024","croatia","croatia_zagreb_county","HR065","HR065","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_krapina_zagorje_HR064_2021_2024","croatia","croatia_krapina_zagorje","HR064","HR064","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_sisak_moslavina_HR028_2021_2024","croatia","croatia_sisak_moslavina","HR028","HR028","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_karlovac_HR027_2021_2024","croatia","croatia_karlovac","HR027","HR027","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_varazdin_HR062_2021_2024","croatia","croatia_varazdin","HR062","HR062","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_koprivnica_krizevci_HR063_2021_2024","croatia","croatia_koprivnica_krizevci","HR063","HR063","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_bjelovar_bilogora_HR021_2021_2024","croatia","croatia_bjelovar_bilogora","HR021","HR021","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_primorje_gorski_kotar_HR031_2021_2024","croatia","croatia_primorje_gorski_kotar","HR031","HR031","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_lika_senj_HR032_2021_2024","croatia","croatia_lika_senj","HR032","HR032","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_virovitica_podravina_HR022_2021_2024","croatia","croatia_virovitica_podravina","HR022","HR022","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_pozega_slavonia_HR023_2021_2024","croatia","croatia_pozega_slavonia","HR023","HR023","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_brod_posavina_HR024_2021_2024","croatia","croatia_brod_posavina","HR024","HR024","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_zadar_HR033_2021_2024","croatia","croatia_zadar","HR033","HR033","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_osijek_baranja_HR025_2021_2024","croatia","croatia_osijek_baranja","HR025","HR025","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_sibenik_knin_HR034_2021_2024","croatia","croatia_sibenik_knin","HR034","HR034","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_vukovar_srijem_HR026_2021_2024","croatia","croatia_vukovar_srijem","HR026","HR026","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_split_dalmatia_HR035_2021_2024","croatia","croatia_split_dalmatia","HR035","HR035","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_istria_HR036_2021_2024","croatia","croatia_istria","HR036","HR036","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_dubrovnik_neretva_HR037_2021_2024","croatia","croatia_dubrovnik_neretva","HR037","HR037","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_medimurje_HR061_2021_2024","croatia","croatia_medimurje","HR061","HR061","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
"croatia_zagreb_city_HR050_2021_2024","croatia","croatia_zagreb_city","HR050","HR050","NUTS 2024 correspondence","2021","2024","same_nuts2024_source_code_used_across_series","true","This confirms a stable source code in the selected Eurostat NUTS 2024 series; it is not a cadastral statement that historical boundaries never changed."
